Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,023000,1935,10,66.8,Y
IDCJAC0001,023000,1935,11,23.3,Y
IDCJAC0001,023000,1935,12,29.5,Y
IDCJAC0001,023000,1936,01,36.9,Y
IDCJAC0001,023000,1936,02,20.9,Y
IDCJAC0001,023000,1936,03,1.8,Y
IDCJAC0001,023000,1936,04,30.8,Y
IDCJAC0001,023000,1936,05,52.9,Y
IDCJAC0001,023000,1936,06,57.9,Y
IDCJAC0001,023000,1936,07,58.3,Y
IDCJAC0001,023000,1936,08,52.8,Y
IDCJAC0001,023000,1936,09,17.1,Y
IDCJAC0001,023000,1936,10,61.7,Y
IDCJAC0001,023000,1936,11,13.8,Y
IDCJAC0001,023000,1936,12,86.9,Y
IDCJAC0001,023000,1937,01,61.6,Y
IDCJAC0001,023000,1937,02,20.0,Y
IDCJAC0001,023000,1937,03,26.6,Y
IDCJAC0001,023000,1937,04,16.9,Y
IDCJAC0001,023000,1937,05,95.9,Y
IDCJAC0001,023000,1937,06,49.4,Y
IDCJAC0001,023000,1937,07,48.3,Y
IDCJAC0001,023000,1937,08,86.5,Y
IDCJAC0001,023000,1937,09,74.4,Y
IDCJAC0001,023000,1937,10,13.8,Y
IDCJAC0001,023000,1937,11,35.4,Y
IDCJAC0001,023000,1937,12,56.3,Y
IDCJAC0001,023000,1938,01,15.5,Y
IDCJAC0001,023000,1938,02,62.2,Y
IDCJAC0001,023000,1938,03,3.4,Y
IDCJAC0001,023000,1938,04,147.6,Y
IDCJAC0001,023000,1938,05,25.0,Y
IDCJAC0001,023000,1938,06,60.4,Y
IDCJAC0001,023000,1938,07,47.9,Y
IDCJAC0001,023000,1938,08,68.4,Y
IDCJAC0001,023000,1938,09,16.7,Y
IDCJAC0001,023000,1938,10,17.8,Y
IDCJAC0001,023000,1938,11,12.8,Y
IDCJAC0001,023000,1938,12,12.5,Y
IDCJAC0001,023000,1939,01,33.1,Y
IDCJAC0001,023000,1939,02,44.3,Y
IDCJAC0001,023000,1939,03,32.9,Y
IDCJAC0001,023000,1939,04,54.9,Y
IDCJAC0001,023000,1939,05,48.7,Y
IDCJAC0001,023000,1939,06,107.9,Y
IDCJAC0001,023000,1939,07,45.9,Y
IDCJAC0001,023000,1939,08,79.7,Y
IDCJAC0001,023000,1939,09,22.5,Y
IDCJAC0001,023000,1939,10,25.1,Y
IDCJAC0001,023000,1939,11,90.7,Y
IDCJAC0001,023000,1939,12,7.3,Y
IDCJAC0001,023000,1940,01,30.5,Y
IDCJAC0001,023000,1940,02,9.7,Y
IDCJAC0001,023000,1940,03,15.0,Y
IDCJAC0001,023000,1940,04,71.0,Y
IDCJAC0001,023000,1940,05,30.3,Y
IDCJAC0001,023000,1940,06,18.3,Y
IDCJAC0001,023000,1940,07,81.5,Y
IDCJAC0001,023000,1940,08,37.3,Y
IDCJAC0001,023000,1940,09,34.1,Y
IDCJAC0001,023000,1940,10,13.0,Y
IDCJAC0001,023000,1940,11,44.3,Y
IDCJAC0001,023000,1940,12,26.3,Y
IDCJAC0001,023000,1941,01,84.0,Y
IDCJAC0001,023000,1941,02,19.1,Y
IDCJAC0001,023000,1941,03,47.0,Y
IDCJAC0001,023000,1941,04,25.8,Y
IDCJAC0001,023000,1941,05,20.1,Y
IDCJAC0001,023000,1941,06,40.8,Y
IDCJAC0001,023000,1941,07,106.6,Y
IDCJAC0001,023000,1941,08,39.9,Y
IDCJAC0001,023000,1941,09,114.7,Y
IDCJAC0001,023000,1941,10,36.4,Y
IDCJAC0001,023000,1941,11,25.4,Y
IDCJAC0001,023000,1941,12,14.6,Y
IDCJAC0001,023000,1942,01,41.0,Y
IDCJAC0001,023000,1942,02,5.4,Y
IDCJAC0001,023000,1942,03,7.9,Y
IDCJAC0001,023000,1942,04,47.2,Y
IDCJAC0001,023000,1942,05,124.8,Y
IDCJAC0001,023000,1942,06,112.0,Y
IDCJAC0001,023000,1942,07,60.6,Y
IDCJAC0001,023000,1942,08,84.9,Y
IDCJAC0001,023000,1942,09,87.6,Y
IDCJAC0001,023000,1942,10,29.6,Y
IDCJAC0001,023000,1942,11,31.6,Y
IDCJAC0001,023000,1942,12,14.6,Y
IDCJAC0001,023000,1943,01,21.3,Y
IDCJAC0001,023000,1943,02,80.9,Y
IDCJAC0001,023000,1943,03,2.4,Y
IDCJAC0001,023000,1943,04,65.4,Y
IDCJAC0001,023000,1943,05,23.0,Y
IDCJAC0001,023000,1943,06,55.5,Y
IDCJAC0001,023000,1943,07,56.5,Y
IDCJAC0001,023000,1943,08,42.8,Y
IDCJAC0001,023000,1943,09,48.1,Y
IDCJAC0001,023000,1943,10,30.3,Y
IDCJAC0001,023000,1943,11,9.9,Y
IDCJAC0001,023000,1943,12,18.1,Y
IDCJAC0001,023000,1944,01,4.6,Y
IDCJAC0001,023000,1944,02,19.8,Y
IDCJAC0001,023000,1944,03,16.1,Y
IDCJAC0001,023000,1944,04,48.6,Y
IDCJAC0001,023000,1944,05,105.1,Y
IDCJAC0001,023000,1944,06,16.8,Y
IDCJAC0001,023000,1944,07,60.1,Y
IDCJAC0001,023000,1944,08,8.4,Y
IDCJAC0001,023000,1944,09,15.2,Y
IDCJAC0001,023000,1944,10,50.8,Y
IDCJAC0001,023000,1944,11,36.4,Y
IDCJAC0001,023000,1944,12,54.1,Y
IDCJAC0001,023000,1945,01,31.2,Y
IDCJAC0001,023000,1945,02,16.9,Y
IDCJAC0001,023000,1945,03,5.8,Y
IDCJAC0001,023000,1945,04,0.0,Y
IDCJAC0001,023000,1945,05,45.3,Y
IDCJAC0001,023000,1945,06,43.5,Y
IDCJAC0001,023000,1945,07,25.1,Y
IDCJAC0001,023000,1945,08,71.3,Y
IDCJAC0001,023000,1945,09,60.0,Y
IDCJAC0001,023000,1945,10,60.6,Y
IDCJAC0001,023000,1945,11,61.6,Y
IDCJAC0001,023000,1945,12,32.8,Y
IDCJAC0001,023000,1946,01,39.9,Y
IDCJAC0001,023000,1946,02,76.4,Y
IDCJAC0001,023000,1946,03,45.1,Y
IDCJAC0001,023000,1946,04,35.4,Y
IDCJAC0001,023000,1946,05,70.6,Y
IDCJAC0001,023000,1946,06,39.0,Y
IDCJAC0001,023000,1946,07,83.8,Y
IDCJAC0001,023000,1946,08,43.0,Y
IDCJAC0001,023000,1946,09,33.9,Y
IDCJAC0001,023000,1946,10,27.5,Y
IDCJAC0001,023000,1946,11,31.8,Y
IDCJAC0001,023000,1946,12,48.3,Y
IDCJAC0001,023000,1947,01,5.4,Y
IDCJAC0001,023000,1947,02,19.6,Y
IDCJAC0001,023000,1947,03,59.9,Y
IDCJAC0001,023000,1947,04,43.6,Y
IDCJAC0001,023000,1947,05,28.6,Y
IDCJAC0001,023000,1947,06,48.5,Y
IDCJAC0001,023000,1947,07,75.9,Y
IDCJAC0001,023000,1947,08,79.3,Y
IDCJAC0001,023000,1947,09,52.2,Y
IDCJAC0001,023000,1947,10,70.4,Y
IDCJAC0001,023000,1947,11,30.0,Y
IDCJAC0001,023000,1947,12,45.4,Y
IDCJAC0001,023000,1948,01,3.7,Y
IDCJAC0001,023000,1948,02,5.7,Y
IDCJAC0001,023000,1948,03,7.0,Y
IDCJAC0001,023000,1948,04,118.4,Y
IDCJAC0001,023000,1948,05,79.0,Y
IDCJAC0001,023000,1948,06,46.4,Y
IDCJAC0001,023000,1948,07,31.2,Y
IDCJAC0001,023000,1948,08,65.3,Y
IDCJAC0001,023000,1948,09,17.6,Y
IDCJAC0001,023000,1948,10,111.2,Y
IDCJAC0001,023000,1948,11,31.1,Y
IDCJAC0001,023000,1948,12,27.7,Y
IDCJAC0001,023000,1949,01,6.2,Y
IDCJAC0001,023000,1949,02,63.6,Y
IDCJAC0001,023000,1949,03,1.3,Y
IDCJAC0001,023000,1949,04,5.7,Y
IDCJAC0001,023000,1949,05,52.1,Y
IDCJAC0001,023000,1949,06,31.0,Y
IDCJAC0001,023000,1949,07,57.4,Y
IDCJAC0001,023000,1949,08,38.4,Y
IDCJAC0001,023000,1949,09,20.9,Y
IDCJAC0001,023000,1949,10,133.2,Y
IDCJAC0001,023000,1949,11,49.0,Y
IDCJAC0001,023000,1949,12,5.2,Y
IDCJAC0001,023000,1950,01,1.0,Y
IDCJAC0001,023000,1950,02,22.4,Y
IDCJAC0001,023000,1950,03,6.1,Y
IDCJAC0001,023000,1950,04,3.0,Y
IDCJAC0001,023000,1950,05,96.1,Y
IDCJAC0001,023000,1950,06,60.8,Y
IDCJAC0001,023000,1950,07,30.9,Y
IDCJAC0001,023000,1950,08,46.5,Y
IDCJAC0001,023000,1950,09,40.4,Y
IDCJAC0001,023000,1950,10,62.4,Y
IDCJAC0001,023000,1950,11,24.7,Y
IDCJAC0001,023000,1950,12,14.4,Y
IDCJAC0001,023000,1951,01,20.6,Y
IDCJAC0001,023000,1951,02,8.9,Y
IDCJAC0001,023000,1951,03,3.6,Y
IDCJAC0001,023000,1951,04,60.4,Y
IDCJAC0001,023000,1951,05,113.2,Y
IDCJAC0001,023000,1951,06,71.1,Y
IDCJAC0001,023000,1951,07,122.6,Y
IDCJAC0001,023000,1951,08,76.0,Y
IDCJAC0001,023000,1951,09,7.0,Y
IDCJAC0001,023000,1951,10,89.2,Y
IDCJAC0001,023000,1951,11,13.8,Y
IDCJAC0001,023000,1951,12,60.6,Y
IDCJAC0001,023000,1952,01,34.8,Y
IDCJAC0001,023000,1952,02,6.1,Y
IDCJAC0001,023000,1952,03,1.8,Y
IDCJAC0001,023000,1952,04,67.3,Y
IDCJAC0001,023000,1952,05,108.6,Y
IDCJAC0001,023000,1952,06,53.1,Y
IDCJAC0001,023000,1952,07,32.2,Y
IDCJAC0001,023000,1952,08,38.3,Y
IDCJAC0001,023000,1952,09,23.3,Y
IDCJAC0001,023000,1952,10,45.0,Y
IDCJAC0001,023000,1952,11,84.4,Y
IDCJAC0001,023000,1952,12,14.0,Y
IDCJAC0001,023000,1953,01,24.7,Y
IDCJAC0001,023000,1953,02,7.4,Y
IDCJAC0001,023000,1953,03,4.6,Y
IDCJAC0001,023000,1953,04,31.7,Y
IDCJAC0001,023000,1953,05,27.9,Y
IDCJAC0001,023000,1953,06,102.0,Y
IDCJAC0001,023000,1953,07,79.6,Y
IDCJAC0001,023000,1953,08,56.4,Y
IDCJAC0001,023000,1953,09,48.3,Y
IDCJAC0001,023000,1953,10,37.1,Y
IDCJAC0001,023000,1953,11,38.5,Y
IDCJAC0001,023000,1953,12,50.6,Y
IDCJAC0001,023000,1954,01,17.7,Y
IDCJAC0001,023000,1954,02,0.0,Y
IDCJAC0001,023000,1954,03,13.3,Y
IDCJAC0001,023000,1954,04,115.6,Y
IDCJAC0001,023000,1954,05,17.5,Y
IDCJAC0001,023000,1954,06,65.0,Y
IDCJAC0001,023000,1954,07,44.3,Y
IDCJAC0001,023000,1954,08,33.0,Y
IDCJAC0001,023000,1954,09,24.8,Y
IDCJAC0001,023000,1954,10,41.4,Y
IDCJAC0001,023000,1954,11,16.4,Y
IDCJAC0001,023000,1954,12,38.1,Y
IDCJAC0001,023000,1955,01,2.4,Y
IDCJAC0001,023000,1955,02,62.0,Y
IDCJAC0001,023000,1955,03,3.0,Y
IDCJAC0001,023000,1955,04,39.5,Y
IDCJAC0001,023000,1955,05,105.7,Y
IDCJAC0001,023000,1955,06,131.2,Y
IDCJAC0001,023000,1955,07,42.0,Y
IDCJAC0001,023000,1955,08,90.8,Y
IDCJAC0001,023000,1955,09,46.1,Y
IDCJAC0001,023000,1955,10,41.4,Y
IDCJAC0001,023000,1955,11,45.2,Y
IDCJAC0001,023000,1955,12,15.8,Y
IDCJAC0001,023000,1956,01,38.2,Y
IDCJAC0001,023000,1956,02,4.8,Y
IDCJAC0001,023000,1956,03,36.3,Y
IDCJAC0001,023000,1956,04,111.7,Y
IDCJAC0001,023000,1956,05,105.4,Y
IDCJAC0001,023000,1956,06,126.4,Y
IDCJAC0001,023000,1956,07,82.0,Y
IDCJAC0001,023000,1956,08,46.8,Y
IDCJAC0001,023000,1956,09,70.8,Y
IDCJAC0001,023000,1956,10,38.5,Y
IDCJAC0001,023000,1956,11,15.2,Y
IDCJAC0001,023000,1956,12,16.3,Y
IDCJAC0001,023000,1957,01,0.0,Y
IDCJAC0001,023000,1957,02,0.5,Y
IDCJAC0001,023000,1957,03,19.3,Y
IDCJAC0001,023000,1957,04,21.9,Y
IDCJAC0001,023000,1957,05,45.9,Y
IDCJAC0001,023000,1957,06,65.8,Y
IDCJAC0001,023000,1957,07,104.8,Y
IDCJAC0001,023000,1957,08,33.1,Y
IDCJAC0001,023000,1957,09,42.4,Y
IDCJAC0001,023000,1957,10,49.4,Y
IDCJAC0001,023000,1957,11,33.9,Y
IDCJAC0001,023000,1957,12,9.2,Y
IDCJAC0001,023000,1958,01,7.1,Y
IDCJAC0001,023000,1958,02,4.6,Y
IDCJAC0001,023000,1958,03,26.1,Y
IDCJAC0001,023000,1958,04,16.0,Y
IDCJAC0001,023000,1958,05,93.1,Y
IDCJAC0001,023000,1958,06,6.0,Y
IDCJAC0001,023000,1958,07,80.9,Y
IDCJAC0001,023000,1958,08,59.7,Y
IDCJAC0001,023000,1958,09,76.4,Y
IDCJAC0001,023000,1958,10,62.4,Y
IDCJAC0001,023000,1958,11,8.5,Y
IDCJAC0001,023000,1958,12,6.4,Y
IDCJAC0001,023000,1959,01,7.4,Y
IDCJAC0001,023000,1959,02,21.2,Y
IDCJAC0001,023000,1959,03,23.7,Y
IDCJAC0001,023000,1959,04,8.7,Y
IDCJAC0001,023000,1959,05,3.8,Y
IDCJAC0001,023000,1959,06,9.3,Y
IDCJAC0001,023000,1959,07,37.6,Y
IDCJAC0001,023000,1959,08,47.2,Y
IDCJAC0001,023000,1959,09,32.4,Y
IDCJAC0001,023000,1959,10,22.8,Y
IDCJAC0001,023000,1959,11,23.6,Y
IDCJAC0001,023000,1959,12,50.7,Y
IDCJAC0001,023000,1960,01,9.7,Y
IDCJAC0001,023000,1960,02,47.7,Y
IDCJAC0001,023000,1960,03,21.4,Y
IDCJAC0001,023000,1960,04,55.7,Y
IDCJAC0001,023000,1960,05,121.3,Y
IDCJAC0001,023000,1960,06,40.8,Y
IDCJAC0001,023000,1960,07,36.1,Y
IDCJAC0001,023000,1960,08,40.2,Y
IDCJAC0001,023000,1960,09,92.6,Y
IDCJAC0001,023000,1960,10,21.9,Y
IDCJAC0001,023000,1960,11,96.7,Y
IDCJAC0001,023000,1960,12,2.9,Y
IDCJAC0001,023000,1961,01,4.9,Y
IDCJAC0001,023000,1961,02,8.2,Y
IDCJAC0001,023000,1961,03,7.2,Y
IDCJAC0001,023000,1961,04,122.1,Y
IDCJAC0001,023000,1961,05,32.7,Y
IDCJAC0001,023000,1961,06,65.0,Y
IDCJAC0001,023000,1961,07,52.3,Y
IDCJAC0001,023000,1961,08,38.5,Y
IDCJAC0001,023000,1961,09,23.8,Y
IDCJAC0001,023000,1961,10,11.2,Y
IDCJAC0001,023000,1961,11,8.3,Y
IDCJAC0001,023000,1961,12,5.7,Y
IDCJAC0001,023000,1962,01,14.4,Y
IDCJAC0001,023000,1962,02,22.5,Y
IDCJAC0001,023000,1962,03,23.5,Y
IDCJAC0001,023000,1962,04,6.0,Y
IDCJAC0001,023000,1962,05,92.7,Y
IDCJAC0001,023000,1962,06,54.2,Y
IDCJAC0001,023000,1962,07,33.8,Y
IDCJAC0001,023000,1962,08,58.9,Y
IDCJAC0001,023000,1962,09,15.2,Y
IDCJAC0001,023000,1962,10,65.5,Y
IDCJAC0001,023000,1962,11,13.6,Y
IDCJAC0001,023000,1962,12,57.2,Y
IDCJAC0001,023000,1963,01,80.1,Y
IDCJAC0001,023000,1963,02,2.4,Y
IDCJAC0001,023000,1963,03,0.8,Y
IDCJAC0001,023000,1963,04,46.8,Y
IDCJAC0001,023000,1963,05,129.1,Y
IDCJAC0001,023000,1963,06,102.8,Y
IDCJAC0001,023000,1963,07,105.0,Y
IDCJAC0001,023000,1963,08,64.9,Y
IDCJAC0001,023000,1963,09,33.4,Y
IDCJAC0001,023000,1963,10,46.9,Y
IDCJAC0001,023000,1963,11,6.1,Y
IDCJAC0001,023000,1963,12,2.9,Y
IDCJAC0001,023000,1964,01,8.6,Y
IDCJAC0001,023000,1964,02,8.4,Y
IDCJAC0001,023000,1964,03,2.3,Y
IDCJAC0001,023000,1964,04,59.6,Y
IDCJAC0001,023000,1964,05,49.4,Y
IDCJAC0001,023000,1964,06,36.5,Y
IDCJAC0001,023000,1964,07,104.3,Y
IDCJAC0001,023000,1964,08,34.0,Y
IDCJAC0001,023000,1964,09,77.0,Y
IDCJAC0001,023000,1964,10,53.3,Y
IDCJAC0001,023000,1964,11,102.7,Y
IDCJAC0001,023000,1964,12,20.6,Y
IDCJAC0001,023000,1965,01,2.3,Y
IDCJAC0001,023000,1965,02,0.0,Y
IDCJAC0001,023000,1965,03,9.4,Y
IDCJAC0001,023000,1965,04,26.6,Y
IDCJAC0001,023000,1965,05,74.9,Y
IDCJAC0001,023000,1965,06,29.2,Y
IDCJAC0001,023000,1965,07,52.5,Y
IDCJAC0001,023000,1965,08,52.9,Y
IDCJAC0001,023000,1965,09,29.2,Y
IDCJAC0001,023000,1965,10,5.3,Y
IDCJAC0001,023000,1965,11,26.0,Y
IDCJAC0001,023000,1965,12,31.7,Y
IDCJAC0001,023000,1966,01,3.6,Y
IDCJAC0001,023000,1966,02,13.7,Y
IDCJAC0001,023000,1966,03,26.2,Y
IDCJAC0001,023000,1966,04,7.1,Y
IDCJAC0001,023000,1966,05,59.3,Y
IDCJAC0001,023000,1966,06,74.1,Y
IDCJAC0001,023000,1966,07,88.3,Y
IDCJAC0001,023000,1966,08,37.1,Y
IDCJAC0001,023000,1966,09,62.9,Y
IDCJAC0001,023000,1966,10,32.8,Y
IDCJAC0001,023000,1966,11,22.4,Y
IDCJAC0001,023000,1966,12,68.4,Y
IDCJAC0001,023000,1967,01,16.2,Y
IDCJAC0001,023000,1967,02,36.4,Y
IDCJAC0001,023000,1967,03,3.2,Y
IDCJAC0001,023000,1967,04,10.2,Y
IDCJAC0001,023000,1967,05,26.2,Y
IDCJAC0001,023000,1967,06,9.1,Y
IDCJAC0001,023000,1967,07,50.3,Y
IDCJAC0001,023000,1967,08,58.1,Y
IDCJAC0001,023000,1967,09,21.5,Y
IDCJAC0001,023000,1967,10,14.2,Y
IDCJAC0001,023000,1967,11,1.4,Y
IDCJAC0001,023000,1967,12,11.0,Y
IDCJAC0001,023000,1968,01,34.6,Y
IDCJAC0001,023000,1968,02,44.4,Y
IDCJAC0001,023000,1968,03,46.9,Y
IDCJAC0001,023000,1968,04,40.8,Y
IDCJAC0001,023000,1968,05,114.2,Y
IDCJAC0001,023000,1968,06,60.1,Y
IDCJAC0001,023000,1968,07,51.5,Y
IDCJAC0001,023000,1968,08,77.5,Y
IDCJAC0001,023000,1968,09,21.7,Y
IDCJAC0001,023000,1968,10,69.6,Y
IDCJAC0001,023000,1968,11,50.3,Y
IDCJAC0001,023000,1968,12,42.9,Y
IDCJAC0001,023000,1969,01,8.0,Y
IDCJAC0001,023000,1969,02,100.4,Y
IDCJAC0001,023000,1969,03,15.5,Y
IDCJAC0001,023000,1969,04,32.4,Y
IDCJAC0001,023000,1969,05,87.4,Y
IDCJAC0001,023000,1969,06,47.2,Y
IDCJAC0001,023000,1969,07,73.8,Y
IDCJAC0001,023000,1969,08,51.1,Y
IDCJAC0001,023000,1969,09,54.5,Y
IDCJAC0001,023000,1969,10,1.0,Y
IDCJAC0001,023000,1969,11,19.6,Y
IDCJAC0001,023000,1969,12,35.3,Y
IDCJAC0001,023000,1970,01,28.8,Y
IDCJAC0001,023000,1970,02,0.3,Y
IDCJAC0001,023000,1970,03,8.6,Y
IDCJAC0001,023000,1970,04,57.5,Y
IDCJAC0001,023000,1970,05,62.4,Y
IDCJAC0001,023000,1970,06,63.3,Y
IDCJAC0001,023000,1970,07,57.2,Y
IDCJAC0001,023000,1970,08,73.7,Y
IDCJAC0001,023000,1970,09,55.6,Y
IDCJAC0001,023000,1970,10,10.2,Y
IDCJAC0001,023000,1970,11,38.2,Y
IDCJAC0001,023000,1970,12,27.7,Y
IDCJAC0001,023000,1971,01,6.9,Y
IDCJAC0001,023000,1971,02,0.8,Y
IDCJAC0001,023000,1971,03,37.4,Y
IDCJAC0001,023000,1971,04,154.7,Y
IDCJAC0001,023000,1971,05,94.3,Y
IDCJAC0001,023000,1971,06,62.7,Y
IDCJAC0001,023000,1971,07,40.8,Y
IDCJAC0001,023000,1971,08,91.6,Y
IDCJAC0001,023000,1971,09,70.2,Y
IDCJAC0001,023000,1971,10,30.8,Y
IDCJAC0001,023000,1971,11,58.2,Y
IDCJAC0001,023000,1971,12,25.0,Y
IDCJAC0001,023000,1972,01,43.0,Y
IDCJAC0001,023000,1972,02,47.2,Y
IDCJAC0001,023000,1972,03,1.3,Y
IDCJAC0001,023000,1972,04,55.7,Y
IDCJAC0001,023000,1972,05,14.5,Y
IDCJAC0001,023000,1972,06,23.0,Y
IDCJAC0001,023000,1972,07,76.6,Y
IDCJAC0001,023000,1972,08,60.7,Y
IDCJAC0001,023000,1972,09,39.0,Y
IDCJAC0001,023000,1972,10,23.5,Y
IDCJAC0001,023000,1972,11,16.8,Y
IDCJAC0001,023000,1972,12,45.2,Y
IDCJAC0001,023000,1973,01,22.2,Y
IDCJAC0001,023000,1973,02,55.4,Y
IDCJAC0001,023000,1973,03,37.1,Y
IDCJAC0001,023000,1973,04,58.4,Y
IDCJAC0001,023000,1973,05,63.0,Y
IDCJAC0001,023000,1973,06,80.9,Y
IDCJAC0001,023000,1973,07,96.1,Y
IDCJAC0001,023000,1973,08,53.6,Y
IDCJAC0001,023000,1973,09,59.6,Y
IDCJAC0001,023000,1973,10,82.4,Y
IDCJAC0001,023000,1973,11,27.7,Y
IDCJAC0001,023000,1973,12,40.7,Y
IDCJAC0001,023000,1974,01,50.4,Y
IDCJAC0001,023000,1974,02,70.8,Y
IDCJAC0001,023000,1974,03,7.0,Y
IDCJAC0001,023000,1974,04,60.6,Y
IDCJAC0001,023000,1974,05,63.8,Y
IDCJAC0001,023000,1974,06,32.4,Y
IDCJAC0001,023000,1974,07,107.2,Y
IDCJAC0001,023000,1974,08,46.4,Y
IDCJAC0001,023000,1974,09,70.2,Y
IDCJAC0001,023000,1974,10,111.4,Y
IDCJAC0001,023000,1974,11,4.8,Y
IDCJAC0001,023000,1974,12,14.0,Y
IDCJAC0001,023000,1975,01,27.6,Y
IDCJAC0001,023000,1975,02,7.0,Y
IDCJAC0001,023000,1975,03,81.8,Y
IDCJAC0001,023000,1975,04,20.4,Y
IDCJAC0001,023000,1975,05,87.6,Y
IDCJAC0001,023000,1975,06,18.0,Y
IDCJAC0001,023000,1975,07,94.8,Y
IDCJAC0001,023000,1975,08,33.2,Y
IDCJAC0001,023000,1975,09,48.0,Y
IDCJAC0001,023000,1975,10,81.2,Y
IDCJAC0001,023000,1975,11,17.6,Y
IDCJAC0001,023000,1975,12,5.4,Y
IDCJAC0001,023000,1976,01,14.0,Y
IDCJAC0001,023000,1976,02,64.0,Y
IDCJAC0001,023000,1976,03,1.0,Y
IDCJAC0001,023000,1976,04,25.8,Y
IDCJAC0001,023000,1976,05,24.0,Y
IDCJAC0001,023000,1976,06,44.4,Y
IDCJAC0001,023000,1976,07,25.0,Y
IDCJAC0001,023000,1976,08,43.6,Y
IDCJAC0001,023000,1976,09,24.6,Y
IDCJAC0001,023000,1976,10,45.8,Y
IDCJAC0001,023000,1976,11,25.2,Y
IDCJAC0001,023000,1976,12,29.0,Y
IDCJAC0001,023000,1977,01,56.2,Y
IDCJAC0001,023000,1977,02,10.6,Y
IDCJAC0001,023000,1977,03,33.2,Y
IDCJAC0001,023000,1977,04,23.6,Y
IDCJAC0001,023000,1977,05,36.4,Y
IDCJAC0001,023000,1977,06,54.8,Y
IDCJAC0001,023000,1977,07,20.0,Y
IDCJAC0001,023000,1977,08,25.2,Y
IDCJAC0001,023000,1977,09,47.4,Y
IDCJAC0001,023000,1977,10,48.0,Y
IDCJAC0001,023000,1977,11,29.6,Y
IDCJAC0001,023000,1977,12,14.6,Y
IDCJAC0001,023000,1978,01,2.8,Y
IDCJAC0001,023000,1978,02,7.4,Y
IDCJAC0001,023000,1978,03,9.2,Y
IDCJAC0001,023000,1978,04,46.6,Y
IDCJAC0001,023000,1978,05,57.2,Y
IDCJAC0001,023000,1978,06,89.8,Y
IDCJAC0001,023000,1978,07,111.8,Y
IDCJAC0001,023000,1978,08,65.2,Y
IDCJAC0001,023000,1978,09,87.4,Y
IDCJAC0001,023000,1978,10,29.6,Y
IDCJAC0001,023000,1978,11,44.2,Y
IDCJAC0001,023000,1978,12,22.4,Y
IDCJAC0001,023000,1979,01,36.2,Y
IDCJAC0001,023000,1979,02,15.4,Y
IDCJAC0001,023000,2017,05,39.2,N
IDCJAC0001,023000,2017,06,6.0,Y
IDCJAC0001,023000,2017,07,75.2,N
IDCJAC0001,023000,2017,08,82.0,N
IDCJAC0001,023000,2017,09,44.8,N
IDCJAC0001,023000,2017,10,30.0,N
IDCJAC0001,023000,2017,11,14.4,N
IDCJAC0001,023000,2017,12,29.2,N
IDCJAC0001,023000,2018,01,6.8,N
IDCJAC0001,023000,2018,02,3.0,N
IDCJAC0001,023000,2018,03,4.4,N
IDCJAC0001,023000,2018,04,14.4,N
IDCJAC0001,023000,2018,05,62.4,N
IDCJAC0001,023000,2018,06,54.6,N
IDCJAC0001,023000,2018,07,45.6,N
IDCJAC0001,023000,2018,08,76.8,N
IDCJAC0001,023000,2018,09,21.4,N
IDCJAC0001,023000,2018,10,19.2,Y
IDCJAC0001,023000,2018,11,36.0,N
IDCJAC0001,023000,2018,12,19.8,N
IDCJAC0001,023000,2019,01,0.0,N
IDCJAC0001,023000,2019,02,6.6,N
IDCJAC0001,023000,2019,03,8.0,N
IDCJAC0001,023000,2019,04,3.2,N
IDCJAC0001,023000,2019,05,83.0,N
IDCJAC0001,023000,2019,06,83.4,N
IDCJAC0001,023000,2019,07,39.8,N
IDCJAC0001,023000,2019,08,42.0,N
IDCJAC0001,023000,2019,09,44.4,N
IDCJAC0001,023000,2019,10,15.6,N
IDCJAC0001,023000,2019,11,23.2,N
IDCJAC0001,023000,2019,12,8.8,N
IDCJAC0001,023000,2020,01,26.2,N
IDCJAC0001,023000,2020,02,31.0,N
IDCJAC0001,023000,2020,03,3.8,N
IDCJAC0001,023000,2020,04,92.6,N
IDCJAC0001,023000,2020,05,52.6,Y
IDCJAC0001,023000,2020,06,71.0,N
IDCJAC0001,023000,2020,07,18.0,Y
IDCJAC0001,023000,2020,08,35.8,Y
IDCJAC0001,023000,2020,09,57.6,N
IDCJAC0001,023000,2020,10,50.0,N
IDCJAC0001,023000,2020,11,13.8,N
IDCJAC0001,023000,2020,12,18.8,N
IDCJAC0001,023000,2021,01,30.6,N
IDCJAC0001,023000,2021,02,25.8,N
IDCJAC0001,023000,2021,03,13.2,N
IDCJAC0001,023000,2021,04,16.8,N
IDCJAC0001,023000,2021,05,38.0,N
IDCJAC0001,023000,2021,06,106.4,N
IDCJAC0001,023000,2021,08,45.6,N
IDCJAC0001,023000,2021,09,26.0,N
IDCJAC0001,023000,2021,10,61.8,N
IDCJAC0001,023000,2021,11,33.6,N
IDCJAC0001,023000,2021,12,1.8,N
IDCJAC0001,023000,2022,01,58.2,N
IDCJAC0001,023000,2022,02,5.6,N
IDCJAC0001,023000,2022,03,17.8,N
IDCJAC0001,023000,2022,04,8.2,N
IDCJAC0001,023000,2022,05,86.8,N
IDCJAC0001,023000,2022,06,100.8,N
IDCJAC0001,023000,2022,07,32.2,N
IDCJAC0001,023000,2022,08,83.0,N
